descricao;endereco;area;quartos;wc;vagas;valor;condominio;wlink
Apartamento à venda em Pituba, Salvador, 3/4, suíte, varanda espaçosa, 2 vagas;Rua Artur Gomes de Carvalho;['87'];[3];[3];[2];550000;750;https://www.vivareal.com.br//imovel/apartamento-3-quartos-pituba-bairros-salvador-com-garagem-87m2-venda-RS550000-id-2550363185/
Apartamento para venda possui 80m com 3 quartos totais em Pituba - Salvador - BA;Rua Tenente Fernando Tuy, 195;['100'];[3];[3];[2];590000;850;https://www.vivareal.com.br//imovel/apartamento-3-quartos-alto-do-parque-bairros-salvador-com-garagem-80m2-venda-RS590000-id-2548995972/
Apartamento 3 Dormitórios à venda 105 m² R$ 550.000,00 - Loteamento Aquarius - Salvador/BA;-;['106'];[3];[3];[1];550000;705;https://www.vivareal.com.br//imovel/apartamento-3-quartos-loteamento-aquarius-bairros-salvador-com-garagem-106m2-venda-RS550000-id-2558695800/
Apartamento para Venda em Salvador, Pituba, 3 dormitórios, 1 suíte, 3 banheiros, 2 vagas;-;['98'];[3];[3];[2];720000;900;https://www.vivareal.com.br//imovel/apartamento-3-quartos-pituba-bairros-salvador-com-garagem-98m2-venda-RS720000-id-2556860828/
Apartamento à venda no bairro Piatã - Salvador/BA;Rua da Gratidão, 1;['65'];[3];[1];[1];350000;350;https://www.vivareal.com.br//imovel/apartamento-3-quartos-piata-bairros-salvador-com-garagem-65m2-venda-RS350000-id-2556860631/
Apartamento para Venda em Salvador, Candeal, 3 dormitórios, 2 banheiros, 1 vaga;Rua Monsenhor Antonio Rosa, 101;['75'];[3];[2];[1];295000;500;https://www.vivareal.com.br//imovel/apartamento-3-quartos-candeal-bairros-salvador-com-garagem-75m2-venda-RS295000-id-2553587670/
Apartamento para aluguel e venda com 88 metros quadrados com 2 quartos em Brotas - Salvador - BA;Rua Irmã Dulce, 119;['88'];[2];[2];[1];280000;600;https://www.vivareal.com.br//imovel/apartamento-2-quartos-brotas-bairros-salvador-com-garagem-88m2-venda-RS280000-id-2539163400/
Ótimo apartamento, vista mar, de 92 m², poente, com 2 suítes, 2 vagas em Ondina - Salvador - BA;Avenida Oceânica;[];[2];[3];[2];1300000;1059;https://www.vivareal.com.br//imovel/apartamento-2-quartos-ondina-bairros-salvador-com-garagem-92m2-venda-RS1300000-id-2536107431/
Cobertura para venda com 220 m² com 3 quartos em Rio Vermelho - Salvador - BA;Rua Nelson Gallo, 4;[];[3];[4];[3];1900000;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-rio-vermelho-bairros-salvador-com-garagem-220m2-venda-RS1900000-id-2510902096/
Apartamento para venda com 47 metros quadrados com 1 quarto em Armação - Salvador - BA;-;['61'];[1];[1];[1];429999;635;https://www.vivareal.com.br//imovel/apartamento-1-quartos-armacao-bairros-salvador-com-garagem-61m2-venda-RS429999-id-2554717108/
Residencial Santorini, 3 Quartos Pituba 118 m²;Rua Hilton Rodrigues, 16;['118'];[6];[5];[2];735000;780;https://www.vivareal.com.br//imovel/apartamento-6-quartos-pituba-bairros-salvador-com-garagem-118m2-venda-RS735000-id-2556038446/
Rembrandt Life, 1 quarto em 40m² com 1 vaga de garagem em Armação - Espetacular;Rua Rodrigues Dórea, 237;['40'];[1];[1];[1];265000;590;https://www.vivareal.com.br//imovel/apartamento-1-quartos-armacao-bairros-salvador-com-garagem-40m2-venda-RS265000-id-2556655057/
Apartamento com 4 dormitórios à venda, 215 m² por R$ 885.000,00 - Pituba - Salvador/BA;Rua Engenheiro Adhemar Fontes, 215;['215'];[4];[4];[2];885000;1749;https://www.vivareal.com.br//imovel/apartamento-4-quartos-pituba-bairros-salvador-com-garagem-215m2-venda-RS885000-id-2558459097/
2 Suítes Varanda Gourmet PITUBA;Alameda Catânia;[];[2];[3];[2];630000;650;https://www.vivareal.com.br//imovel/apartamento-2-quartos-pituba-bairros-salvador-com-garagem-84m2-venda-RS630000-id-2558569643/
Apartamento para Venda em Salvador, São Marcos, 2 dormitórios, 1 banheiro;Conjunto Colinas do Pituaçú, RUA B1;['55'];[2];[1];[0];150000;120;https://www.vivareal.com.br//imovel/apartamento-2-quartos-sao-marcos-bairros-salvador-55m2-venda-RS150000-id-2558118687/
Apartamento mobiliado e decorado no Corredor da Vitoria;Avenida Sete de Setembro, 1;[];[1];[2];[1];750000;800;https://www.vivareal.com.br//imovel/apartamento-1-quartos-vitoria-bairros-salvador-com-garagem-100m2-venda-RS750000-id-2557799502/
Apartamento para Venda em Salvador, COMÉRCIO, 3 dormitórios, 3 suítes, 5 banheiros, 2 vagas;-;['198'];[3];[5];[2];3490000;3694;https://www.vivareal.com.br//imovel/apartamento-3-quartos-comercio-bairros-salvador-com-garagem-198m2-venda-RS3490000-id-2551605127/
Vendo Apartamento 2 Quartos Sendo 1 Suíte e Varanda Com Móveis Planejados;Avenida Luís Viana Filho, 6631;['68'];[2];[2];[1];429900;465;https://www.vivareal.com.br//imovel/apartamento-2-quartos-paralela-bairros-salvador-com-garagem-68m2-venda-RS429900-id-2554829538/
Edf. Torre de Salerno. Excelente 3 suítes para venda, moderno e diferenciado na Pituba.;Alameda Salerno, 127;['130'];[3];[4];[2];1050000;1110;https://www.vivareal.com.br//imovel/apartamento-3-quartos-pituba-bairros-salvador-com-garagem-130m2-venda-RS1050000-id-2555830611/
Apartamento no Costa Azul;Rua Adelaide Fernandes da Costa, 04;[];[3];[3];[2];650000;792;https://www.vivareal.com.br//imovel/apartamento-3-quartos-costa-azul-bairros-salvador-com-garagem-90m2-venda-RS650000-id-2551473656/
OPORTUNIDADE!;Rua da Graviola, ;['92'];[3];[1];[2];440000;1133;https://www.vivareal.com.br//imovel/apartamento-3-quartos-caminho-das-arvores-bairros-salvador-com-garagem-92m2-venda-RS440000-id-2556709964/
Torre Mariano apartamento 65 m² 2 quartos sendo uma suíte, nascente total - D7;Rua Bombeiro Eliezer de Alexandrino, 178;[];[2];[2];[2];400000;560000;https://www.vivareal.com.br//imovel/apartamento-2-quartos-boca-do-rio-bairros-salvador-com-garagem-65m2-venda-RS400000-id-2555934545/
2/4 EM PIATÃ;-;['49'];[2];[1];[1];220000;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-piata-bairros-salvador-com-garagem-49m2-venda-RS220000-id-2556897114/
Apartamento Para Venda 62m², 1 quarto | Pituba - Salvador, BA;Alameda Carrara, 336;['62'];[1];[1];[1];305000;550;https://www.vivareal.com.br//imovel/apartamento-1-quartos-pituba-bairros-salvador-com-garagem-62m2-venda-RS305000-id-2558280803/
Costa bella - Apartamento 3 quartos sendo 1 suíte em 70m² com 1 vaga na garagem (B66);Rua das Jandaias, 0;[];[3];[3];[1];490066;0;https://www.vivareal.com.br//imovel/apartamento-3-quartos-imbui-bairros-salvador-com-garagem-172m2-venda-RS490066-id-2558041377/
Apartamento para Venda em Salvador, 2 dormitórios, 1 suíte, 1 banheiro, 2 vagas;-;['65'];[2];[1];[2];439000;565;https://www.vivareal.com.br//imovel/apartamento-2-quartos-armacao-bairros-salvador-com-garagem-65m2-venda-RS439000-id-2557755270/
Apartamento 3 quartos (suíte) no Loteamentos Aquarius com 119 m² e total estrutura;Rua Clara Nunes, 376;['119'];[3];[3];[2];750000;1000;https://www.vivareal.com.br//imovel/apartamento-3-quartos-loteamento-aquarius-bairros-salvador-com-garagem-119m2-venda-RS750000-id-2557112856/
Apartamento para Venda em Salvador, Novo Marotinho, 2 dormitórios, 1 banheiro, 2 vagas;Rua Jardim dos Girassóis, 30x;['49'];[2];[1];[2];104000;140;https://www.vivareal.com.br//imovel/apartamento-2-quartos-novo-marotinho-bairros-salvador-com-garagem-45m2-venda-RS104000-id-2553090699/
Apartamento para venda com 180 m² no Corredor da Vitória - Salvador - BA;Avenida Sete de Setembro, 1400;['180'];[3];[3];[3];2500000;2900;https://www.vivareal.com.br//imovel/apartamento-3-quartos-vitoria-bairros-salvador-com-garagem-180m2-venda-RS2500000-id-2536950873/
Apartamento para venda tem 104 metros quadrados com 3 quartos em Barra - Salvador - BA;-;['109'];[3];[3];[];400000;700;https://www.vivareal.com.br//imovel/apartamento-3-quartos-barra-avenida-bairros-salvador-109m2-venda-RS400000-id-2540239077/
Apartamento 2/4 Jardim Imperial Oportunidade!;Avenida Ulysses Guimarães, ;['70'];[2];[1];[1];170000;245;https://www.vivareal.com.br//imovel/apartamento-2-quartos-sussuarana-bairros-salvador-com-garagem-70m2-venda-RS170000-id-2557220623/
Apartamento para Venda em Salvador, Graça, 4 dormitórios, 2 suítes, 5 banheiros, 3 vagas;Rua Barão de Loreto, 00;['289'];[4];[5];[3];849000;2300;https://www.vivareal.com.br//imovel/apartamento-4-quartos-graca-bairros-salvador-com-garagem-289m2-venda-RS849000-id-2545476104/
Apartamento 3 quartos na Pituba;Rua Messe de Amor;['90'];[3];[3];[1];380000;950;https://www.vivareal.com.br//imovel/apartamento-3-quartos-pituba-bairros-salvador-com-garagem-90m2-venda-RS380000-id-2549999058/
Salvador - Apartamento Padrão - Rio Vermelho;-;['260'];[4];[5];[2];1250000;1530;https://www.vivareal.com.br//imovel/apartamento-4-quartos-rio-vermelho-bairros-salvador-com-garagem-250m2-venda-RS1250000-id-2504321688/
Apartamento de 80 metros quadrados no bairro Candeal com 3 quartos;Rua Alexandrina Ramalho;[];[3];[3];[2];450000;700;https://www.vivareal.com.br//imovel/apartamento-3-quartos-candeal-bairros-salvador-com-garagem-80m2-venda-RS450000-id-2460796991/
Platno Vista Mar;Rua Embira, 149;[];[2];[3];[0];891000;660;https://www.vivareal.com.br//imovel/apartamento-2-quartos-patamares-bairros-salvador-110m2-venda-RS891000-id-2557886427/
Apartamento à venda, 231 m² por R$ 790.000,00 - Ondina - Salvador/BA;Rua José Mirabeau Sampaio, 58;['231'];[4];[3];[2];790000;2100;https://www.vivareal.com.br//imovel/apartamento-4-quartos-ondina-bairros-salvador-com-garagem-231m2-venda-RS790000-id-2556952061/
Lindo 1 /4 com dependência reversível para dois com 2 banheiros;Avenida Paulo VI;[];[1];[2];[1];300000;800;https://www.vivareal.com.br//imovel/apartamento-1-quartos-pituba-bairros-salvador-com-garagem-50m2-venda-RS300000-id-2549458884/
Apartamento para Venda em Salvador, Caminho das Árvores, 1 dormitório, 1 suíte, 1 banheiro, 1 vaga;Rua Clarival do Prado Valladares, ;['37'];[1];[1];[1];350000;430;https://www.vivareal.com.br//imovel/apartamento-1-quartos-caminho-das-arvores-bairros-salvador-com-garagem-37m2-venda-RS350000-id-2555612204/
Apto, 2q, 1 suite, 3banh.s, 1gar., 1 var 72 m2, em Brotas - SSA - BA;Rua Irmã Dulce;[];[3];[3];[1];300000;750;https://www.vivareal.com.br//imovel/apartamento-3-quartos-brotas-bairros-salvador-com-garagem-72m2-venda-RS300000-id-2522711180/
Excelente apartamento na Euclides da Cunha. Graça, perto de tudo;Avenida Euclydes da Cunha, ;['140'];[3];[3];[2];650000;1610;https://www.vivareal.com.br//imovel/apartamento-3-quartos-graca-bairros-salvador-com-garagem-140m2-venda-RS650000-id-2558205475/
APARTAMENTO RESIDENCIAL em SALVADOR - BA, BARRA;-;['238'];[4];[5];[3];3500000;2300;https://www.vivareal.com.br//imovel/apartamento-4-quartos-barra-bairros-salvador-com-garagem-238m2-venda-RS3500000-id-2556659172/
Salvador - Apartamento Padrão - Brotas;-;['90'];[3];[2];[1];445000;590;https://www.vivareal.com.br//imovel/apartamento-3-quartos-brotas-bairros-salvador-com-garagem-90m2-venda-RS445000-id-2532663482/
3/4, Vista Panorâmica, 76m², andar alto.;Rua João Bião de Cerqueira;['71'];[3];[3];[1];400000;650;https://www.vivareal.com.br//imovel/apartamento-3-quartos-pituba-bairros-salvador-com-garagem-71m2-venda-RS400000-id-2556607499/
Apartamento 2/suítes 90 m² para venda Aquarios em Pituba - Salvador - BA;Avenida Professor Magalhães Neto, 1795;['90'];[2];[3];[2];690000;758;https://www.vivareal.com.br//imovel/apartamento-2-quartos-pituba-bairros-salvador-com-garagem-90m2-venda-RS690000-id-2543399676/
Apartamento para venda tem 110 m² com 3 quartos em Patamares - Salvador - BA;Rua Embira, 149;[];[3];[3];[2];759500;740;https://www.vivareal.com.br//imovel/apartamento-3-quartos-patamares-bairros-salvador-com-garagem-110m2-venda-RS759500-id-2526700775/
Apartamento para venda de 2 quartos na Barra - Salvador - Bahia;Rua Florianópolis, 31;[];[2];[2];[0];305000;160;https://www.vivareal.com.br//imovel/apartamento-2-quartos-barra-bairros-salvador-78m2-venda-RS305000-id-2548017662/
Apartamento com 3/4 (2 suítes) à venda, 100 m² por R$ 520.000 - Rio Vermelho - Salvador/BA;-;['174'];[3];[2];[2];520000;1176;https://www.vivareal.com.br//imovel/apartamento-3-quartos-rio-vermelho-bairros-salvador-com-garagem-100m2-venda-RS520000-id-2551781161/
Lindo apartamento 3/4 em Armação;Rua Rodolpho Coelho Cavalcante, 0;[];[3];[3];[1];390000;710;https://www.vivareal.com.br//imovel/apartamento-3-quartos-armacao-bairros-salvador-com-garagem-80m2-venda-RS390000-id-2557190027/
NOVO 3 QUARTOS, 2 GARAGENS - PITUBA;Alameda Catânia, 0;[];[3];[2];[2];630000;850;https://www.vivareal.com.br//imovel/apartamento-3-quartos-pituba-bairros-salvador-com-garagem-90m2-venda-RS630000-id-2552955214/
Belíssimo apartamento 2 quartos sendo 1 suíte, mais 1 gabinete, sala de estar e jantar integrada!;Rua Urbano Antônio de Souza, 211;['80'];[2];[3];[2];510000;550;https://www.vivareal.com.br//imovel/apartamento-2-quartos-stiep-bairros-salvador-com-garagem-80m2-venda-RS510000-id-2556514118/
Apartamento para venda com 42 metros quadrados com 2 quartos;Avenida Aliomar Baleeiro, 160;['42'];[2];[1];[1];130000;250;https://www.vivareal.com.br//imovel/apartamento-2-quartos-jardim-nova-esperanca-bairros-salvador-com-garagem-42m2-venda-RS130000-id-2552359662/
Apartamento para venda com 58 metros quadrados com 2 quartos em Pernambués - Salvador - BA;Rua dos Bioquímicos, 106;['58'];[2];[1];[1];218000;480;https://www.vivareal.com.br//imovel/apartamento-2-quartos-pernambues-bairros-salvador-com-garagem-58m2-venda-RS218000-id-2556343945/
Lindo apartamento na Pituba;Alameda dos Flamboyants, 1403;[];[4];[5];[2];1200000;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-caminho-das-arvores-bairros-salvador-com-garagem-140m2-venda-RS1200000-id-2531192475/
Reserva Piatã - TENDA;Rua Pasquale Gatto, 1;['42'];[2];[1];[1];176772;170;https://www.vivareal.com.br//imovel/apartamento-2-quartos-piata-bairros-salvador-com-garagem-42m2-venda-RS176772-id-2535271492/
Apartamento para venda tem 110 metros quadrados com 3 quartos em Imbuí - Salvador - BA;Rua Novo Imbuí, 199;[];[3];[3];[2];840000;550;https://www.vivareal.com.br//imovel/apartamento-3-quartos-imbui-bairros-salvador-com-garagem-110m2-venda-RS840000-id-2558244531/
APARTAMENTO - 78 M² - 2 QUARTOS - RESIDENCIAL ALTO DA PITUBA– PITUBA – SALVADOR – BAHIA;Rua Colmar Americano da Costa, 351;['78'];[3];[3];[2];650000;650;https://www.vivareal.com.br//imovel/apartamento-3-quartos-pituba-bairros-salvador-com-garagem-78m2-venda-RS650000-id-2558339269/
Super Oportunidade - Morada Flor de Lis, 2/4 com uma suíte;Rua Nilton Monford, ;['53'];[2];[2];[1];215012;0;https://www.vivareal.com.br//imovel/apartamento-2-quartos-pernambues-bairros-salvador-com-garagem-53m2-venda-RS215012-id-2557593244/
Apartamento para venda, 95m² com 3 quartos em Caminho das Árvores - Salvador - BA;Rua do Ébano, 195;['95'];[3];[3];[2];630000;1050;https://www.vivareal.com.br//imovel/apartamento-3-quartos-caminho-das-arvores-bairros-salvador-com-garagem-95m2-venda-RS630000-id-2557575858/
Salvador - Apartamento Padrão - Rio Vermelho;-;['83'];[2];[2];[1];355000;664;https://www.vivareal.com.br//imovel/apartamento-2-quartos-rio-vermelho-bairros-salvador-com-garagem-83m2-venda-RS355000-id-2542056786/
Procurando 2/4 na Pituba? Este imóvel é para você!;-;['110'];[2];[3];[1];405000;760;https://www.vivareal.com.br//imovel/apartamento-2-quartos-pituba-bairros-salvador-com-garagem-79m2-venda-RS405000-id-2533622493/
Vem para o Bela Vista ! O Melhor em 60m² - Bem localizado - Horto BelaVista;Alameda Horto Bela Vista, ;['60'];[2];[2];[1];399000;500;https://www.vivareal.com.br//imovel/apartamento-2-quartos-horto-bela-vista-bairros-salvador-com-garagem-60m2-venda-RS399000-id-2557592948/
Apartamento 120m² 03 quartos 01 suite no Candeal;Rua Doutor Alberto Pondé;[];[3];[3];[2];420000;860;https://www.vivareal.com.br//imovel/apartamento-3-quartos-candeal-bairros-salvador-com-garagem-120m2-venda-RS420000-id-2550348521/
Salvador - Apartamento Padrão - Pituba;-;['98'];[3];[3];[1];480000;753;https://www.vivareal.com.br//imovel/apartamento-3-quartos-pituba-bairros-salvador-com-garagem-98m2-venda-RS480000-id-2504319014/
2/4 na Pituba Oportunidade.;Rua Engenheiro Adhemar Fontes, 1;[];[2];[2];[1];320000;603;https://www.vivareal.com.br//imovel/apartamento-2-quartos-pituba-bairros-salvador-com-garagem-85m2-venda-RS320000-id-2551070124/
Mandarim Salvador Shopping - 2/4 com Suíte - 74 ² - Nascente - Varandão - Oportunidade;Rua Frederico Simões, 370;['74'];[2];[3];[1];679000;843;https://www.vivareal.com.br//imovel/apartamento-2-quartos-caminho-das-arvores-bairros-salvador-com-garagem-74m2-venda-RS679000-id-2555545853/
3/4 Barra Oportunidades;Rua Marquês de Caravelas, ;['105'];[3];[2];[1];330000;750;https://www.vivareal.com.br//imovel/apartamento-3-quartos-barra-bairros-salvador-com-garagem-105m2-venda-RS330000-id-2558423587/
SALVADOR - Apartamento Padrão - Nazaré;-;['100'];[2];[2];[];250000;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-nazare-bairros-salvador-100m2-venda-RS250000-id-2528012996/
Excelente Apartamento, vista mar em Patamares, nascente, 155m², 3 suítes!!!;Rua Bicuíba, ;['155'];[3];[4];[3];1500000;1189;https://www.vivareal.com.br//imovel/apartamento-3-quartos-patamares-bairros-salvador-com-garagem-155m2-venda-RS1500000-id-2558396098/
Vendo Aptº 3 Quartos Totais na Pituba;Rua João Bião de Cerqueira, 306;[];[3];[3];[1];380000;519;https://www.vivareal.com.br//imovel/apartamento-3-quartos-pituba-bairros-salvador-com-garagem-84m2-venda-RS380000-id-2550573374/
Apartamento no itaigara 3/4;Rua Doutor Antonio Monteiro, ;['84'];[3];[3];[1];450000;670;https://www.vivareal.com.br//imovel/apartamento-3-quartos-itaigara-bairros-salvador-com-garagem-84m2-venda-RS450000-id-2558206014/
Apartamento para Venda em Salvador, Caminho Das Árvores, 3 dormitórios, 2 suítes, 3 banheiros, 2 vag;Alameda dos Sombreiros, ;['93'];[3];[3];[2];800000;856;https://www.vivareal.com.br//imovel/apartamento-3-quartos-caminho-das-arvores-bairros-salvador-com-garagem-93m2-venda-RS800000-id-2558458282/
;Rua Fernando Menezes de Góes, 249;['121'];[3];[3];[1];330000;740;https://www.vivareal.com.br//imovel/apartamento-3-quartos-pituba-bairros-salvador-com-garagem-121m2-venda-RS330000-id-2556849018/
Apart. para venda - Condomínio Cidade de Athenas -Rua Bernardo Spector, -Vila Laura - Salvador - BA;Rua Bernardo Spector, 0;['63'];[2];[2];[1];340000;450;https://www.vivareal.com.br//imovel/apartamento-2-quartos-vila-laura-bairros-salvador-com-garagem-63m2-venda-RS340000-id-2543681789/
Apartamento para Venda em Salvador, Horto Florestal, 3 dormitórios, 1 suíte, 2 banheiros, 2 vagas;Avenida Santa Luzia, ;['95'];[3];[2];[2];1150000;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-horto-florestal-bairros-salvador-com-garagem-95m2-venda-RS1150000-id-2556766015/
Apartamento para Venda em Salvador, Barra, 2 dormitórios, 2 banheiros, 1 vaga;Rua Barão de Itapoan, 131;['90'];[2];[2];[1];350000;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-barra-bairros-salvador-com-garagem-90m2-venda-RS350000-id-2556457851/
Apartamento para Venda em Salvador, Pituaçu, 4 dormitórios, 2 suítes, 4 banheiros, 3 vagas;Rua Manoel Antonio Galvão, 176;['165'];[4];[4];[3];1850000;1637;https://www.vivareal.com.br//imovel/apartamento-4-quartos-pituacu-bairros-salvador-com-garagem-165m2-venda-RS1850000-id-2554873138/
